place_id,tripadvisor_id,fsq_id,name,business_status,types,price_level,ta_price_level,price_level_combined,rating,user_ratings_total,ta_rating,ta_user_ratings_total,combined_rating,geometry.location.lat,geometry.location.lng,formatted_address,zip_code,city,international_phone_number,website,google_category,ta_4sq_cuisine1,ta_4sq_cuisine2,ta_4sq_cuisine3,ta_4sq_cuisine4,ta_4sq_cuisine5,main_category_1,main_category_2,main_category_3,main_category_4,combined_main_category,sub_category,neighboorhood_area_km2,resident_population_total,population_age_0_14,population_15_19,population_20_24,population_25_34,population_35_44,population_45_54,population_54_64,population_65+,resident_per_km2,brut_income_annual_per_person,district,district_cluster,combined_main_category_2
ChIJU4_zRClljEcRjRPSDdO0Xho,2211097,4bc98eb0511f95210ce4adc7,La Romantica,OPERATIONAL,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",2,2,3,4,369,4,255,4,46.2029751,6.1454871,"Rue de la Rôtisserie 2, 1204 Genève, Switzerland",1204,Genève,+41 22 311 41 10,,Italian restaurant,Italian,Pizza,European,,0,Italian,,,,Italian,,1.06,8039,825,364,528,1416,1277,1249,1070,1310,7554,191726,Cité-Centre,32,European
ChIJU4_zRClljEcRS-J3YutSdMo,,,Gangsted Christine et Erik,CLOSED_TEMPORARILY,"['restaurant', 'point_of_interest', 'food', 'establishment']",,,,,,,,,46.2029686,6.1455273,"Rue de la Rôtisserie 2, 1204 Genève, Switzerland",1204,Genève,+41 22 818 81 00,0,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,1.06,8039,825,364,528,1416,1277,1249,1070,1310,7554,191726,Cité-Centre,32,General
ChIJQ84sHYxljEcRxBhYGcugNpE,,5602868d498e1d5a4d3c568b,Au Poulet Doré,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,,,,,46.2033404,6.1451206,"Rue de la Confédération 8, 1204 Genève, Switzerland",1204,Genève,,0,French restaurant,Food Truck,0,0,0,0,French,,,,French,,1.06,8039,825,364,528,1416,1277,1249,1070,1310,7554,191726,Cité-Centre,32,European
ChIJx4_xpnhljEcRDFNjhKvSJMo,,,Sando,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,4,5,10,,,5,46.203408,6.1450686,"Rue de la Confédération 8, 1204 Genève, Switzerland",1204,Genève,,0,Hamburger restaurant,0,0,0,0,0,Hamburger,American,,,"Hamburger, American",,1.06,8039,825,364,528,1416,1277,1249,1070,1310,7554,191726,Cité-Centre,32,"Hamburger, American"
ChIJ3VkjOEFljEcRVhkxOxMttdk,,,OH MY GREEK! Genève,OPERATIONAL,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",,,4,4.8,25,,,4.8,46.2033618,6.1450284,"Rue de la Confédération 8, 1204 Genève, Switzerland",1204,Genève,,http://www.ohmygreek.ch/,Food court,0,0,0,0,0,All Other,,,,All Other,Greek,1.06,8039,825,364,528,1416,1277,1249,1070,1310,7554,191726,Cité-Centre,32,All Other
ChIJ6YjqPtxljEcRyIfFrHYaOII,,54ca1c4b498e65e160d8c205,Elsalad,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,,,,,46.2034483,6.1450839,"Rue de la Confédération 8, 1204 Genève, Switzerland",1204,Genève,,http://www.elsalad.com/,Salad shop,Food Truck,0,0,0,0,Vegan / Vegetarian / Salad,,,,Vegan / Vegetarian / Salad,,1.06,8039,825,364,528,1416,1277,1249,1070,1310,7554,191726,Cité-Centre,32,Vegan / Vegetarian / Salad
ChIJHwzGMfVljEcRmr3Dpz9gROI,,,Hoi An,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,4,4.1,12,,,4.1,46.2034483,6.1449268,"Rue de la Confédération 8, 1204 Genève, Switzerland",1204,Genève,,0,Vietnamese restaurant,0,0,0,0,0,Other Asian,,,,Other Asian,Vietnamese,1.06,8039,825,364,528,1416,1277,1249,1070,1310,7554,191726,Cité-Centre,32,Asian
ChIJKb2xJilljEcRNoiNyyqTE3U,12946809,ff1d2d7707fc48fe892e25af,Caviar House & Prunier | Boutique & Restaurant | Fusterie Genève,OPERATIONAL,"['restaurant', 'point_of_interest', 'store', 'food', 'establishment']",4,3,4,4.9,20,3.5,16,4.3,46.2043835,6.145758,"Rue du Rhône 30, 1204 Genève, Switzerland",1204,Genève,+41 22 781 02 37,,Restaurant,Seafood,0,0,0,0,Seafood,,,,Seafood,,1.06,8039,825,364,528,1416,1277,1249,1070,1310,7554,191726,Cité-Centre,32,Seafood
ChIJ05Uu2ChljEcRTgZpOTTvhes,15110907,,Nico & Co.,OPERATIONAL,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",2,2,3,4.1,357,4,65,4.1,46.2047572,6.1459865,"Rue du Rhône 21, 1204 Genève, Switzerland",1204,Genève,+41 22 575 62 22,http://www.nicoandco.ch/,Bar,Italian,Bar,Wine Bar,0,0,General / Bar / Pub / Bistro,,,,General / Bar / Pub / Bistro,,1.06,8039,825,364,528,1416,1277,1249,1070,1310,7554,191726,Cité-Centre,32,General
ChIJRxHBJylljEcRLksy9ymLN18,,4b5f4214f964a5207fb029e3,La Yourte Aux Fondues,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",,,,,,,,,46.2046596,6.146046,"Rue du Rhône 21, 1204 Genève, Switzerland",1204,Genève,,0,Restaurant,Swiss,0,0,0,0,Swiss,,,,Swiss,,1.06,8039,825,364,528,1416,1277,1249,1070,1310,7554,191726,Cité-Centre,32,European
ChIJhRJ3oChljEcRxPx1i2d8ap0,1904439,4c594921d3aee21e76c06755,Le Bistrot de Charlotte,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",3,2,3,4.2,300,4,363,4.1,46.2069928,6.1457977,"Quai des Bergues 3, 1201 Genève, Switzerland",1201,Genève,+41 22 731 81 81,https://www.lebistrotdecharlotte.ch/,Bistro,French,European,,0,0,General / Bar / Pub / Bistro,,,,General / Bar / Pub / Bistro,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Grottes Saint-Gervais,22,General
ChIJ0QDXmShljEcRtafl5CCmvTo,2006134,4b7c4165f964a520a6872fe3,Le Rouge & Le Blanc Genève,OPERATIONAL,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",,2,3,4.4,226,4,159,4.2,46.2064875,6.1456185,"Quai des Bergues 27, 1201 Genève, Switzerland",1201,Genève,+41 22 731 15 50,http://lerougeblanc.ch/,Wine bar,French,European,Wine Bar,,0,General / Bar / Pub / Bistro,,,,General / Bar / Pub / Bistro,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Grottes Saint-Gervais,22,General
ChIJsxLigChljEcR5CiG5ALC0oo,2470755,4bd44ca1462cb71330f6df07,Zhong Tong,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,2,3,4.2,275,4,147,4.1,46.2069075,6.144695,"Rue du Cendrier 10, 1201 Genève, Switzerland",1201,Genève,+41 22 732 68 68,http://www.zhongtong.ch/eng/contacts.php,Chinese restaurant,Chinese,Asian,,,0,Chinese,,,,Chinese,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Grottes Saint-Gervais,22,Asian
ChIJB3yUnChljEcRf44wfK3yOSs,7345392,548b4499498e27d8477db8c7,Kiran,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,3,4,4.1,276,4,143,4.1,46.2068892,6.145304,"Rue Kléberg 8, 1201 Genève, Switzerland",1201,Genève,+41 22 731 42 42,,Indian restaurant,Indian,Asian,,,,Indian,,,,Indian,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Grottes Saint-Gervais,22,Asian
ChIJNXh0jbhljEcR3ChwK2_DQOo,,56c45cdfcd10d30a848b4b23,enFaim,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,4,5,4,,,5,46.2071745,6.1459068,"Rue Kléberg 12, 1201 Genève, Switzerland",1201,Genève,+41 22 900 06 19,http://www.enfaim.ch/,Juice,Soup,0,0,0,0,General / Fast food / Snacks / Take Away,,,,General / Fast food / Snacks / Take Away,Sandwich / Snacks,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Grottes Saint-Gervais,22,Fast Food
ChIJVVUZJiZljEcRA3Q_BOJOKDk,,,VOODOO – Fine Cocktails and More,OPERATIONAL,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",,,4,4.5,156,,,4.5,46.2074052,6.1452778,"Rue du Cendrier 22, 1201 Genève, Switzerland",1201,Genève,+41 78 242 12 14,0,Cocktail Bar,0,0,0,0,0,General / Bar / Pub / Bistro,,,,General / Bar / Pub / Bistro,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Grottes Saint-Gervais,22,General
ChIJnzIGoYFljEcR1-29gmdM28M,,,CRRSP,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",,,4,4.6,80,,,4.6,46.2074682,6.1454277,"Rue du Cendrier 24, 1201 Genève, Switzerland",1201,Genève,+41 22 731 84 64,http://crrsp.org/,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Grottes Saint-Gervais,22,General
ChIJ7Z25f3VljEcRKCZ-0zd5IJs,12840541,eb51ba24c0e94e45fac0fd8a,MH Swiss Made Winebar and Restaurant,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",,2,3,4.6,22,5,10,4.7,46.2074682,6.1454277,"Rue du Cendrier 24, 1201 Genève, Switzerland",1201,Genève,+41 22 900 20 26,,Cocktail Bar,0,0,0,0,0,General / Bar / Pub / Bistro,,,,General / Bar / Pub / Bistro,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Grottes Saint-Gervais,22,General
ChIJBWiaIyZljEcRHz7wxglWkd0,,,Restaurant Cristallina,CLOSED_TEMPORARILY,"['restaurant', 'point_of_interest', 'food', 'establishment']",,,4,5,1,,,5,46.2073606,6.1456681,"Rue Kléberg 25, 1201 Genève, Switzerland",1201,Genève,+41 22 731 64 94,0,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Grottes Saint-Gervais,22,General
ChIJ0zo4JCZljEcR5ElnaYRXwZU,,,Baba Au Rhum Sa,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",,,,,,,,,46.207494,6.1455234,"Rue du Cendrier 24, 1201 Genève, Switzerland",1201,Genève,,0,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Grottes Saint-Gervais,22,General
ChIJUcwBIiZljEcRMfmPajSGCAw,,,Groupe Bert's Suisse SA,CLOSED_TEMPORARILY,"['restaurant', 'point_of_interest', 'food', 'establishment']",,,,,,,,,46.2073567,6.1460459,"Rue Kléberg 14, 1201 Genève, Switzerland",1201,Genève,+33 7 66 02 88 18,0,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Grottes Saint-Gervais,22,General
ChIJzTvfhWtljEcR3Q2I2XVCZf8,,,MOKAFE - coffee & sandwiches,CLOSED_TEMPORARILY,"['cafe', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",,,4,5,6,,,5,46.207107,6.1461167,"Rue Arnold Winkelried 5, 1201 Genève, Switzerland",1201,Genève,+41 22 900 06 88,0,Sandwich shop,0,0,0,0,0,General / Fast food / Snacks / Take Away,,,,General / Fast food / Snacks / Take Away,Sandwich / Snacks,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Grottes Saint-Gervais,22,Fast Food
ChIJvQrZPiZljEcRTsBzYX_o3dc,10070915,58b2f59576b8b273beee5aec,Edward's Mont-Blanc,OPERATIONAL,"['cafe', 'restaurant', 'point_of_interest', 'food', 'establishment']",2,2,3,4.4,413,4,95,4.3,46.2081445,6.1458468,"Rue du Mont-Blanc 16, 1201 Genève, Switzerland",1201,Genève,+41 22 810 00 10,http://www.edwards-sandwiches.ch/,Sandwich shop,American,Fast Food,,,0,General / Fast food / Snacks / Take Away,,,,General / Fast food / Snacks / Take Away,Sandwich / Snacks,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Grottes Saint-Gervais,22,Fast Food
ChIJryVVFSZljEcR6KzouLgxnSc,,,Buffet Express,CLOSED_TEMPORARILY,"['restaurant', 'point_of_interest', 'food', 'establishment']",,,4,4.6,11,,,4.6,46.2083426,6.1460664,"Rue Ami-Lévrier 3, 1201 Genève, Switzerland",1201,Genève,+41 22 731 90 75,0,Buffet restaurant,0,0,0,0,0,General / Fast food / Snacks / Take Away,,,,General / Fast food / Snacks / Take Away,Sandwich / Snacks,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Grottes Saint-Gervais,22,Fast Food
ChIJYR1mQCZljEcRmJB2R7nKtL0,2170676,4c5af9a8d3aee21ed9086c55,Wine & Beef Lévrier,OPERATIONAL,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",2,2,3,4.2,443,4,352,4.1,46.2082824,6.146008,"Rue Ami-Lévrier 3, 1201 Genève, Switzerland",1201,Genève,+41 22 732 53 45,,Chophouse restaurant,French,Steakhouse,European,0,0,Steakhouse / Barbecue / Grill,European,,,"Steakhouse / Barbecue / Grill, European",,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Grottes Saint-Gervais,22,"Steakhouse / Barbecue / Grill, European"
ChIJB62dOiZljEcRygQ71tbqDv4,3434987,4b549cdef964a520b5c227e3,大华 日内瓦,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",,2,3,3.3,3,4,90,4,46.2078343,6.1453857,"Rue de Chantepoulet 1, 1201 Genève, Switzerland",1201,Genève,+41 22 732 27 42,https://www.mandarin.ch/,Restaurant,Chinese,Asian,,0,0,Chinese,,,,Chinese,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Grottes Saint-Gervais,22,Asian
ChIJTcepjgFljEcR12O9s7q6fGI,1045015,,"Restaurant @ The Ritz-Carlton Hotel de la Paix, Geneva",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,4,5,1,5,4,5,46.2083614,6.1459347,"Quai du Mont-Blanc 11, 1201 Genève, Switzerland",1201,Genève,,,Restaurant,French,Mediterranean,European,0,0,French,European,,,"French, European",,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Grottes Saint-Gervais,22,European
ChIJnUeZ3rVljEcRuDcVKWqAHJo,,,La Destinazione,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,4,4.2,6,,,4.2,46.2082607,6.1460355,"Rue Ami-Lévrier 3, 1201 Genève, Switzerland",1201,Genève,+41 22 314 32 32,0,Italian restaurant,0,0,0,0,0,Italian,,,,Italian,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Grottes Saint-Gervais,22,European
ChIJsxLigChljEcRAyBe_c15VHk,,,Jacjac Sa,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,4,4,2,,,4,46.2090032,6.1447072,"Rue de Berne 7, 1201 Genève, Switzerland",1201,Genève,,0,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Grottes Saint-Gervais,19,General
ChIJTU8nROBljEcR_eIV601Y5Rw,,,Check 2,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,,,,,46.2091832,6.1453405,"Rue de Berne 8, 1201 Genève, Switzerland",1201,Genève,,0,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Grottes Saint-Gervais,19,General
ChIJH7Nac3RljEcRbybbvX04Qy4,,,Hajime,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,,,,,46.2091979,6.1449175,"Rue de Berne 11, 1201 Genève, Switzerland",1201,Genève,,0,Okonomiyaki restaurant,0,0,0,0,0,Japanese,,,,Japanese,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Grottes Saint-Gervais,19,Asian
ChIJI6wQ4YVljEcRluzRnrRFBfA,,,Chalet Des Moissons,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,4,4,2,,,4,46.209461,6.145212,"Cornavin, 1201, 1201 Genève, Switzerland",1201,Genève,,0,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Grottes Saint-Gervais,19,General
ChIJZ9XiVCZljEcRO4VARP5OyAg,,,Bel-Hôtel-Bar S.A.,CLOSED_TEMPORARILY,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,,,,,46.209505,6.1451516,"Rue Chaponnière 14, 1201 Genève, Switzerland",1201,Genève,+41 22 909 86 00,0,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Grottes Saint-Gervais,19,General
ChIJb76cnydljEcRrTEyfcEu6pA,1879358,4bed22679868a59334f15c46,Au petit chalet,CLOSED_TEMPORARILY,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,2,3,4.3,582,4,801,4.1,46.2095688,6.1452279,"Rue de Berne 17, 1201 Genève, Switzerland",1201,Genève,+41 22 732 69 79,https://aupetitchalet.ch/,Swiss restaurant,Italian,Swiss,European,Central European,,Swiss,,,,Swiss,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Grottes Saint-Gervais,19,European
ChIJv6lj8CZljEcR1E9cpiKmAfM,2344392,,Parfums de Beyrouth,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,2,4.4,4380,4.5,1069,4.4,46.2100245,6.1458736,"Rue de Berne 18, 1201 Genève, Switzerland",1201,Genève,+41 22 731 66 58,,Lebanese restaurant,Lebanese,Fast Food,Mediterranean,Middle Eastern,,Lebanese,,,,Lebanese,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Pâquis Sécheron,24,Middle Eastern & African
ChIJr7QR_yZljEcRrC4Af-CGl68,,,El Koutoubia,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,,,,,46.2096464,6.1452886,"Rue Chaponnière 16, 1201 Genève, Switzerland",1201,Genève,,http://www.el-koutoubia-geneve.ch/,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Grottes Saint-Gervais,19,General
ChIJL2FV_iZljEcRJaGTTrdyOZw,3387731,,Atlas,OPERATIONAL,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",,2,3,4.5,178,4,27,4.4,46.2096464,6.1452886,"Rue Chaponnière 16, 1201 Genève, Switzerland",1201,Genève,+41 22 738 51 97,,Fast food restaurant,Moroccan,,0,0,0,General / Fast food / Snacks / Take Away,,,,General / Fast food / Snacks / Take Away,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Grottes Saint-Gervais,19,Fast Food
ChIJNWyy7yZljEcRAIaxw3x6P4E,7937846,,Al Amir,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,2,4.3,546,4.5,89,4.3,46.2102091,6.1461457,"Rue de Berne 22, 1201 Genève, Switzerland",1201,Genève,+41 22 731 79 46,,Middle Eastern restaurant,Lebanese,Middle Eastern,,,Halal,Lebanese,,,,Lebanese,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Pâquis Sécheron,24,Middle Eastern & African
ChIJFzCQ3SZljEcR-AJnPqvi3r4,1044973,4adcdab4f964a520635021e3,Jeck's Place,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,2,3,4.2,176,4,162,4.1,46.2108333,6.1458333,"Rue de Neuchâtel 14, 1201 Genève, Switzerland",1201,Genève,+41 22 731 33 03,https://www.jecks-place.ch/,Singaporean restaurant,Asian,Thai,Singaporean,,0,Other Asian,,,,Other Asian,Singaporean,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Pâquis Sécheron,24,Asian
ChIJd2pe2SZljEcRbTtf9VJ1X4I,,,Restaurant Dream's bar,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,,,,,46.2109468,6.1456795,"Rue de Fribourg 14, 1201 Genève, Switzerland",1201,Genève,+41 22 731 14 85,,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Pâquis Sécheron,24,General
ChIJrVu3XyZljEcRFY50ePzHgCE,8479424,4f3a4a02e4b05ef0ee1de05f,Café Vaudois,OPERATIONAL,"['restaurant', 'cafe', 'store', 'food', 'point_of_interest', 'establishment']",,2,3,4.4,165,4,40,4.3,46.2100703,6.1452379,"Rue des Alpes 16, 1201 Genève, Switzerland",1201,Genève,+41 22 732 29 25,,Restaurant,French,Swiss,Bar,European,Pub,French,Swiss,European,,"French, Swiss, European",,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Pâquis Sécheron,24,European
ChIJZU-THSdljEcRoPEQ3fjP_ts,,,Nk Sa,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,,,,,46.2103867,6.1451566,"Rue de Fribourg 4, 1201 Genève, Switzerland",1201,Genève,,0,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Pâquis Sécheron,24,General
ChIJFzYt4kdljEcROyUqyaFVemY,,,Mumbai Street Food,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,4,3.7,3,,,3.7,46.2103795,6.1454627,"Rue de Neuchâtel 15/1, 1201 Genf, Switzerland",1201,Genève,+41 22 557 76 11,0,Restaurant,0,0,0,0,0,Indian,,,,Indian,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Pâquis Sécheron,24,Asian
ChIJ0Vo82yZljEcR-njRkgVd73g,1863804,,Sajna Restaurant,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,2,3,4.3,314,4,200,4.2,46.2110068,6.1459837,"Rue de Neuchâtel 18, 1201 Genève, Switzerland",1201,Genève,+41 22 731 26 96,,Indian restaurant,Indian,Asian,Bangladeshi,,,Indian,,,,Indian,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Pâquis Sécheron,24,Asian
ChIJ9XNS2SZljEcRXJRs-XqxSEo,,5230597311d2609092bc52f2,American Dream Diner,OPERATIONAL,"['convenience_store', 'bar', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",2,,3,4.4,807,,,4.4,46.2110204,6.1457484,"Rue de Neuchâtel 13, 1201 Genève, Switzerland",1201,Genève,+41 22 732 32 01,,American restaurant,Cafes,0,Diner,0,American,General / Fast food / Snacks / Take Away,,,,General / Fast food / Snacks / Take Away,American,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Pâquis Sécheron,24,Fast Food
ChIJFXNCxSZljEcRTF3EQSoWtFY,14155573,4e2b3a7618a80bb0585729cb,La Péniche,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,2,3,4,188,4.5,4,4,46.2111795,6.1460799,"Rue de Monthoux 49, 1201 Genève, Switzerland",1201,Genève,+41 22 732 58 15,0,Restaurant,Bar,Cafes,Tea Houses,0,,General / Bar / Pub / Bistro,,,,General / Bar / Pub / Bistro,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Pâquis Sécheron,24,General
ChIJ643MFjRljEcRB0ixS-lJr2U,19657211,,HIDMONA,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,2,3,4.8,92,5,28,4.9,46.2132538,6.1488338,"www.hidmona, Rue du Prieuré 3, 1202 Genève, Switzerland",1202,Genève,+41 22 900 08 42,,Restaurant,African,Ethiopian,,,0,African,,,,African,Ethiopian,2.43,20878,2736,879,1356,3501,3555,3028,2668,3155,8608,107269,Pâquis Sécheron,25,Middle Eastern & African
ChIJ8yNsh7RljEcRFDZZp_a1YtM,,,Routes Argentines,CLOSED_TEMPORARILY,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,4,4.6,15,,,4.6,46.2107558,6.145436,"Rue de Fribourg 10, 1201 Genève, Switzerland",1201,Genève,+41 22 900 03 93,0,Restaurant,0,0,0,0,0,South American,,,,South American,Argentinian,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Pâquis Sécheron,24,American
ChIJxW3SiyNljEcR1Pioe63pTtU,814305,4b66b8aff964a520a3282be3,Bollywood,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,2,3,3.7,236,3.5,166,3.6,46.2118307,6.1462587,"Rue de Neuchâtel 37, 1201 Genève, Switzerland",1201,Genève,+41 22 731 88 77,,Modern Indian restaurant,Indian,Asian,,,0,Indian,,,,Indian,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Pâquis Sécheron,24,Asian
ChIJs1pU1iZljEcR7tAHDL5-oEM,1757569,4bbcdedf4e069c749e079ee3,Indian Plaza,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,2,3,4.6,1710,4,158,4.6,46.211528,6.1457265,"Rue de Monthoux 58, 1201 Genève, Switzerland",1201,Genève,+41 22 732 07 32,,Indian restaurant,Indian,Asian,,,Halal,Indian,,,,Indian,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Pâquis Sécheron,24,Asian
ChIJIb5STUxljEcR-jeaAVV1Xfg,20483703,,Lobster & Co,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,2,3,4.3,88,4.5,13,4.3,46.2113376,6.1455113,"Rue de Fribourg 13, 1201 Genève, Switzerland",1201,Genève,+41 22 900 00 76,,Restaurant, ,Seafood,Street Food,Canadian,0,Seafood,American,,,"Seafood, American",,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Pâquis Sécheron,24,"Seafood, American"
ChIJHbwY3CBljEcRD2aZFS3V8b4,7119628,,Maison de l'Ancre,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",1,2,2,4.5,47,4.5,13,4.5,46.2129282,6.1455368,"Rue de Lausanne 34, 1201 Genève, Switzerland",1201,Genève,+41 22 949 08 54,http://www.epi-ge.ch/personnes-en-situation-de-handicap/cadre-de-vie/la-maison-de-lancre/,Self service restaurant,French,0,0,0,0,French,,,,French,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Pâquis Sécheron,24,European
ChIJw2od5EBljEcRq1n6nLWcJOw,19605960,,Zhou Yu,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",,2,3,4,133,5,11,4.1,46.2120185,6.1455561,"Rue de Zurich 41, 1201 Genève, Switzerland",1201,Genève,+41 22 700 66 88,https://zhouyu.ch/,Restaurant,Chinese,0,0,0,0,Chinese,,,,Chinese,,1.56,29787,3423,1156,1611,5621,5389,4675,3853,4059,19143,103373,Pâquis Sécheron,24,Asian
